"id","obj_vesion","date_created","message_type","template","notification_type","language"
"429","0","2010-04-30T00:00:00.0","TEXT","Most women start pregnancy with low iron levels in the blood.Iron keeps your blood carrying food&oxygen around the body keeping it well.Low iron levels can make U feel tired or breathless.If the iron level is too low U have anaemia which is dangerous for U&baby.Your low iron level can cause the baby to be born too small which is bad.To bring your iron levels up,take the tablets from your midwife&eat liver,red meat,greens&eggs.*From Mobile Midwife*##","130","3"
"430","0","2010-04-30T00:00:00.0","TEXT","U may be showing your pregnancy now,but your baby is very small-about half the size of a banana.Baby can smile&suck its thumb.U should feel brighter now.If U are still vomitting a lot,see the midwife.Your baby now needs a range of food to grow strong.It is important to eat dairy now,like cow milk,yoghurt,wagashie&soya milk.U should still eat meat,fish,greens,grains&peas.Make sure your salt is iodated to prevent miscarriage&a disabled child.*From Mobile Midwife*","131","1"
"431","0","2010-04-30T00:00:00.0","TEXT","U may be showing your pregnancy now,but your baby is very small-about half the size of a banana.Baby can smile&suck its thumb.U should feel brighter now.If U are still vomitting a lot,see the midwife.Your baby now needs a range of food to grow strong.It is important to eat dairy now,like cow milk,yoghurt,wagashie&soya milk.U should still eat meat,fish,greens,grains&peas.Make sure your salt is iodated to prevent miscarriage&a disabled child.*From Mobile Midwife*@@","131","2"
"432","0","2010-04-30T00:00:00.0","TEXT","U may be showing your pregnancy now,but your baby is very small-about half the size of a banana.Baby can smile&suck its thumb.U should feel brighter now.If U are still vomitting a lot,see the midwife.Your baby now needs a range of food to grow strong.It is important to eat dairy now,like cow milk,yoghurt,wagashie&soya milk.U should still eat meat,fish,greens,grains&peas.Make sure your salt is iodated to prevent miscarriage&a disabled child.*From Mobile Midwife*##","131","3"
"433","0","2010-04-30T00:00:00.0","TEXT","Feeling very tired now is normal as your body works hard to grow to fit the growing baby.As U get bigger it puts strain on your body which can make U feel weak or tired.Try to get rest when you can.Ask family to help with heavy work & heavy lifting.Try not to worry too much about things that are not so important.Take time out of your day to rest until U are feeling better.*From Mobile Midwife&Ghana Health Service~Your Health-Our Concern*","132","1"
"434","0","2010-04-30T00:00:00.0","TEXT","Feeling very tired now is normal as your body works hard to grow to fit the growing baby.As U get bigger it puts strain on your body which can make U feel weak or tired.Try to get rest when you can.Ask family to help with heavy work & heavy lifting.Try not to worry too much about things that are not so important.Take time out of your day to rest until U are feeling better.*From Mobile Midwife&Ghana Health Service~Your Health-Our Concern*@@","132","2"
"435","0","2010-04-30T00:00:00.0","TEXT","Feeling very tired now is normal as your body works hard to grow to fit the growing baby.As U get bigger it puts strain on your body which can make U feel weak or tired.Try to get rest when you can.Ask family to help with heavy work & heavy lifting.Try not to worry too much about things that are not so important.Take time out of your day to rest until U are feeling better.*From Mobile Midwife&Ghana Health Service~Your Health-Our Concern*##","132","3"
"436","0","2010-04-30T00:00:00.0","TEXT","When pregnant your vaginal discharge may be more.The discharge should be mild milky&does not smell strong or bad.Make sure that U keep yourself clean,wear cotton panties&nothing very tight.See your midwife straight away if discharge smells bad,gets thick,yellow,brown,green or U have itching or burning.Dont insert herbs,soap,cloth or water into the birth passage.It can cause infection&serious complications which can damage your baby.*From Mobile Midwife*","133","1"
"437","0","2010-04-30T00:00:00.0","TEXT","When pregnant your vaginal discharge may be more.The discharge should be mild milky&does not smell strong or bad.Make sure that U keep yourself clean,wear cotton panties&nothing very tight.See your midwife straight away if discharge smells bad,gets thick,yellow,brown,green or U have itching or burning.Dont insert herbs,soap,cloth or water into the birth passage.It can cause infection&serious complications which can damage your baby.*From Mobile Midwife*@@","133","2"
"438","0","2010-04-30T00:00:00.0","TEXT","When pregnant your vaginal discharge may be more.The discharge should be mild milky&does not smell strong or bad.Make sure that U keep yourself clean,wear cotton panties&nothing very tight.See your midwife straight away if discharge smells bad,gets thick,yellow,brown,green or U have itching or burning.Dont insert herbs,soap,cloth or water into the birth passage.It can cause infection&serious complications which can damage your baby.*From Mobile Midwife*##","133","3"
"439","0","2010-04-30T00:00:00.0","TEXT","U are nearly 4 months pregnant now.If U havent been to antenatal care (ANC) yet U need to go this week.Its free&best way to make sure U&baby are healthy.U need to join National Health Insurance at ANC,also free for pregnant women.At ANC you will be offered lab tests to check your blood for anaemia (low blood level) infections like syphilis,hepatitis&HIV/AIDS.Testing is important so treatment can be started for a healthy pregnancy & baby.*From Mobile Midwife*","134","1"
"440","0","2010-04-30T00:00:00.0","TEXT","U are nearly 4 months pregnant now.If U havent been to antenatal care (ANC) yet U need to go this week.Its free&best way to make sure U&baby are healthy.U need to join National Health Insurance at ANC,also free for pregnant women.At ANC you will be offered lab tests to check your blood for anaemia (low blood level) infections like syphilis,hepatitis&HIV/AIDS.Testing is important so treatment can be started for a healthy pregnancy & baby.*From Mobile Midwife*@@","134","2"
"441","0","2010-04-30T00:00:00.0","TEXT","U are nearly 4 months pregnant now.If U havent been to antenatal care (ANC) yet U need to go this week.Its free&best way to make sure U&baby are healthy.U need to join National Health Insurance at ANC,also free for pregnant women.At ANC you will be offered lab tests to check your blood for anaemia (low blood level) infections like syphilis,hepatitis&HIV/AIDS.Testing is important so treatment can be started for a healthy pregnancy & baby.*From Mobile Midwife*##","134","3"
"442","0","2010-04-30T00:00:00.0","TEXT","Your baby is still small enough to fit in the palm of your hand but U might start to feel movements soon,like a flutter low down in your belly.As baby grows U need a small amount of Iodine.Without iodine U are at risk for miscarriage&having a child that is mentally or physically disabled.Iodine is in cooking salt&in eggs.Local rock salt may not have iodine,so try to check.U don't need much so don't over do it.*From Mobile Midwife*","135","1"
"443","0","2010-04-30T00:00:00.0","TEXT","Your baby is still small enough to fit in the palm of your hand but U might start to feel movements soon,like a flutter low down in your belly.As baby grows U need a small amount of Iodine.Without iodine U are at risk for miscarriage&having a child that is mentally or physically disabled.Iodine is in cooking salt&in eggs.Local rock salt may not have iodine,so try to check.U don't need much so don't over do it.*From Mobile Midwife*@@","135","2"
"444","0","2010-04-30T00:00:00.0","TEXT","Your baby is still small enough to fit in the palm of your hand but U might start to feel movements soon,like a flutter low down in your belly.As baby grows U need a small amount of Iodine.Without iodine U are at risk for miscarriage&having a child that is mentally or physically disabled.Iodine is in cooking salt&in eggs.Local rock salt may not have iodine,so try to check.U don't need much so don't over do it.*From Mobile Midwife*##","135","3"
"445","0","2010-04-30T00:00:00.0","TEXT","Pregnancy brings lots of worries.There are a lot of changes in your body&a baby will bring changes in life especially financial.To fight worries try a few things to help you feel calmer.1.start putting down small money each wk for baby things 2. Join National Health Insurance for free to help with medical bills. 3.Look for help with work 4.Talk to a friend or family about problems.*From Mobile Midwife*","136","1"
"446","0","2010-04-30T00:00:00.0","TEXT","Pregnancy brings lots of worries.There are a lot of changes in your body&a baby will bring changes in life especially financial.To fight worries try a few things to help you feel calmer.1.start putting down small money each wk for baby things 2. Join National Health Insurance for free to help with medical bills. 3.Look for help with work 4.Talk to a friend or family about problems.*From Mobile Midwife*@@","136","2"
"447","0","2010-04-30T00:00:00.0","TEXT","Pregnancy brings lots of worries.There are a lot of changes in your body&a baby will bring changes in life especially financial.To fight worries try a few things to help you feel calmer.1.start putting down small money each wk for baby things 2. Join National Health Insurance for free to help with medical bills. 3.Look for help with work 4.Talk to a friend or family about problems.*From Mobile Midwife*##","136","3"
"448","0","2010-04-30T00:00:00.0","TEXT","Malaria is very dangerous.It can cause low blood in the mother&miscarriage.Help yourself by sleeping under insecticide treated nets.Now is the time to get a drug called SP at clinic to protect U.Wear long clothes in light colors in evening.Try burning neem leaves or orange peels to keep mosquitos away or spray the rooms.Go to clinic STRAIGHT AWAY if you are feeling cold,fever or headache.*From Mobile Midwife*","137","1"
"449","0","2010-04-30T00:00:00.0","TEXT","Malaria is very dangerous.It can cause low blood in the mother&miscarriage.Help yourself by sleeping under insecticide treated nets.Now is the time to get a drug called SP at clinic to protect U.Wear long clothes in light colors in evening.Try burning neem leaves or orange peels to keep mosquitos away or spray the rooms.Go to clinic STRAIGHT AWAY if you are feeling cold,fever or headache.*From Mobile Midwife*@@","137","2"
"450","0","2010-04-30T00:00:00.0","TEXT","Malaria is very dangerous.It can cause low blood in the mother&miscarriage.Help yourself by sleeping under insecticide treated nets.Now is the time to get a drug called SP at clinic to protect U.Wear long clothes in light colors in evening.Try burning neem leaves or orange peels to keep mosquitos away or spray the rooms.Go to clinic STRAIGHT AWAY if you are feeling cold,fever or headache.*From Mobile Midwife*##","137","3"
"451","0","2010-04-30T00:00:00.0","TEXT","Bleeding at this time in pregnancy could be serious.It may be beacause the placenta is not positioned well,putting baby at risk.If U start bleeding go to the midwife immediately.At worst bleeding may be a sign that the pregnancy is going to end.This can happen even to healthy women.Things like smoking,drinking alcohol,taking some drugs like aspirin/brufen&conditions like fibroids/infections can cause this.Try not to worry,recover&try again.*From Mobile Midwife*","138","1"
"452","0","2010-04-30T00:00:00.0","TEXT","Bleeding at this time in pregnancy could be serious.It may be beacause the placenta is not positioned well,putting baby at risk.If U start bleeding go to the midwife immediately.At worst bleeding may be a sign that the pregnancy is going to end.This can happen even to healthy women.Things like smoking,drinking alcohol,taking some drugs like aspirin/brufen&conditions like fibroids/infections can cause this.Try not to worry,recover&try again.*From Mobile Midwife*@@","138","2"
"453","0","2010-04-30T00:00:00.0","TEXT","Bleeding at this time in pregnancy could be serious.It may be beacause the placenta is not positioned well,putting baby at risk.If U start bleeding go to the midwife immediately.At worst bleeding may be a sign that the pregnancy is going to end.This can happen even to healthy women.Things like smoking,drinking alcohol,taking some drugs like aspirin/brufen&conditions like fibroids/infections can cause this.Try not to worry,recover&try again.*From Mobile Midwife*##","138","3"
"454","0","2010-04-30T00:00:00.0","TEXT","Being pregnant&carrying extra weight can be very uncomfortable especially when it's hot.Stay out of the hot midday sun if you can,but if you can't try to keep your head covered.Wear loose cotton clothes.Make sure U drink lots of cool pure water too.Try eating fresh fruits which contain water like watermelon,coconut,oranges&pineapple.*From Mobile Midwife&Ghana Health Service~Your Health-Our Concern*","139","1"
"455","0","2010-04-30T00:00:00.0","TEXT","Being pregnant&carrying extra weight can be very uncomfortable especially when it's hot.Stay out of the hot midday sun if you can,but if you can't try to keep your head covered.Wear loose cotton clothes.Make sure U drink lots of cool pure water too.Try eating fresh fruits which contain water like watermelon,coconut,oranges&pineapple.*From Mobile Midwife&Ghana Health Service~Your Health-Our Concern*@@","139","2"
"456","0","2010-04-30T00:00:00.0","TEXT","Being pregnant&carrying extra weight can be very uncomfortable especially when it's hot.Stay out of the hot midday sun if you can,but if you can't try to keep your head covered.Wear loose cotton clothes.Make sure U drink lots of cool pure water too.Try eating fresh fruits which contain water like watermelon,coconut,oranges&pineapple.*From Mobile Midwife&Ghana Health Service~Your Health-Our Concern*##","139","3"
"457","0","2010-04-30T00:00:00.0","TEXT","Your womb is growing now which may be causing some waist pains but they will soon go.U are probably showing signs of pregnancy now&may still fear the evil eye.Remember that the evil eye doesn't cause complications but rather medical conditions cause problems.Its time to go to antenatal care at your nearest clinic.Its free&runs everyday.What you tell the midwife will be kept secret so don't fear.No one will really know why U are there.*From Mobile Midwife*","140","1"
"458","0","2010-04-30T00:00:00.0","TEXT","Your womb is growing now which may be causing some waist pains but they will soon go.U are probably showing signs of pregnancy now&may still fear the evil eye.Remember that the evil eye doesn't cause complications but rather medical conditions cause problems.Its time to go to antenatal care at your nearest clinic.Its free&runs everyday.What you tell the midwife will be kept secret so don't fear.No one will really know why U are there.*From Mobile Midwife*@@","140","2"
"459","0","2010-04-30T00:00:00.0","TEXT","Your womb is growing now which may be causing some waist pains but they will soon go.U are probably showing signs of pregnancy now&may still fear the evil eye.Remember that the evil eye doesn't cause complications but rather medical conditions cause problems.Its time to go to antenatal care at your nearest clinic.Its free&runs everyday.What you tell the midwife will be kept secret so don't fear.No one will really know why U are there.*From Mobile Midwife*##","140","3"
"460","0","2010-04-30T00:00:00.0","TEXT","Its good to involve your husband/family as U prepare for baby's birth.Some tips: 1.know where nearest hospital/clinic is&plan how to get there quick in emergency. 2.All births are safer in a health facility with medical professionals,plan with your midwife 3.know your midwife's phone number for emergency 3.Put down small money weekly for things needed at delivery-baby napkins,soap,antiseptic,cot sheets,clean clothes for baby&towels.*From Mobile Midwife*","141","1"
"461","0","2010-04-30T00:00:00.0","TEXT","Its good to involve your husband/family as U prepare for baby's birth.Some tips: 1.know where nearest hospital/clinic is&plan how to get there quick in emergency. 2.All births are safer in a health facility with medical professionals,plan with your midwife 3.know your midwife's phone number for emergency 3.Put down small money weekly for things needed at delivery-baby napkins,soap,antiseptic,cot sheets,clean clothes for baby&towels.*From Mobile Midwife*@@","141","2"
"462","0","2010-04-30T00:00:00.0","TEXT","Its good to involve your husband/family as U prepare for baby's birth.Some tips: 1.know where nearest hospital/clinic is&plan how to get there quick in emergency. 2.All births are safer in a health facility with medical professionals,plan with your midwife 3.know your midwife's phone number for emergency 3.Put down small money weekly for things needed at delivery-baby napkins,soap,antiseptic,cot sheets,clean clothes for baby&towels.*From Mobile Midwife*##","141","3"
"463","0","2010-04-30T00:00:00.0","TEXT","Every pregnancy is different.Its important to go to antenatal clinic to be sure all is well with this one.Dont be afraid,ask questions.The doctor or midwife is there for U. It would be nice for the baby's father to go with U to the clinic.He can ask questions to learn about the pregnancy&U can listen to baby's heartbeat together.Be sure U tell midwife your full medical history.Register with NHIS for 1year of free medical cover.*From Mobile Midwife*","142","1"
"464","0","2010-04-30T00:00:00.0","TEXT","Every pregnancy is different.Its important to go to antenatal clinic to be sure all is well with this one.Dont be afraid,ask questions.The doctor or midwife is there for U. It would be nice for the baby's father to go with U to the clinic.He can ask questions to learn about the pregnancy&U can listen to baby's heartbeat together.Be sure U tell midwife your full medical history.Register with NHIS for 1year of free medical cover.*From Mobile Midwife*@@","142","2"
"465","0","2010-04-30T00:00:00.0","TEXT","Every pregnancy is different.Its important to go to antenatal clinic to be sure all is well with this one.Dont be afraid,ask questions.The doctor or midwife is there for U. It would be nice for the baby's father to go with U to the clinic.He can ask questions to learn about the pregnancy&U can listen to baby's heartbeat together.Be sure U tell midwife your full medical history.Register with NHIS for 1year of free medical cover.*From Mobile Midwife*##","142","3"
"466","0","2010-04-30T00:00:00.0","TEXT","Most women feel fine during pregnancy so try not to worry but its good to be informed about when U must go to clinic.Go if bleeding-it can be serious.Go for bad headaches,fever,vomitting,feeling dizzy or a blow to the belly.Go if U have pain in the belly,especially if its a sharp one-sided pain.Go for bloody or dark yellow urine or burning when U urinate.Go if you have very swollen feet hands or face.Try not to worry just see the midwife.*From Mobile Midwife*","143","1"
"467","0","2010-04-30T00:00:00.0","TEXT","Most women feel fine during pregnancy so try not to worry but its good to be informed about when U must go to clinic.Go if bleeding-it can be serious.Go for bad headaches,fever,vomitting,feeling dizzy or a blow to the belly.Go if U have pain in the belly,especially if its a sharp one-sided pain.Go for bloody or dark yellow urine or burning when U urinate.Go if you have very swollen feet hands or face.Try not to worry just see the midwife.*From Mobile Midwife*@@","143","2"
"468","0","2010-04-30T00:00:00.0","TEXT","Most women feel fine during pregnancy so try not to worry but its good to be informed about when U must go to clinic.Go if bleeding-it can be serious.Go for bad headaches,fever,vomitting,feeling dizzy or a blow to the belly.Go if U have pain in the belly,especially if its a sharp one-sided pain.Go for bloody or dark yellow urine or burning when U urinate.Go if you have very swollen feet hands or face.Try not to worry just see the midwife.*From Mobile Midwife*##","143","3"
"469","0","2010-04-30T00:00:00.0","TEXT","A message for MEN! Have U been to clinic with baby's mother yet?It is great to be involved in the pregnancy.Its exciting to learn how your baby is growing&expecting mums appreciate support.Helping with household chores,helping her get to antenatal clinic at this time&emotional support go a long way for a happier mum-to-be.Remember that delivery at a health facility is safer for mum&baby.*From Mobile Midwife&Ghana Health Service~Your Health-Our Concern*","144","1"
"470","0","2010-04-30T00:00:00.0","TEXT","A message for MEN! Have U been to clinic with baby's mother yet?It is great to be involved in the pregnancy.Its exciting to learn how your baby is growing&expecting mums appreciate support.Helping with household chores,helping her get to antenatal clinic at this time&emotional support go a long way for a happier mum-to-be.Remember that delivery at a health facility is safer for mum&baby.*From Mobile Midwife&Ghana Health Service~Your Health-Our Concern*@@","144","2"
"471","0","2010-04-30T00:00:00.0","TEXT","A message for MEN! Have U been to clinic with baby's mother yet?It is great to be involved in the pregnancy.Its exciting to learn how your baby is growing&expecting mums appreciate support.Helping with household chores,helping her get to antenatal clinic at this time&emotional support go a long way for a happier mum-to-be.Remember that delivery at a health facility is safer for mum&baby.*From Mobile Midwife&Ghana Health Service~Your Health-Our Concern*##","144","3"
"472","0","2010-04-30T00:00:00.0","TEXT","Piles are swellings of tissues around anus.They can cause itching&bleeding after using the toilet.They are common in pregnancy from the pressure of extra weight.Constipation adds to piles.To help,try not to get constipated.Eat lots of fibre like fruits&vegetables.Have piles?After toileting,clean area gently but well.Try not to sit or stand too long&sleep on your side.If nothing helps&they bleed,tell midwife-there is a cream that can help.*From Mobile Midwife*","145","1"
"473","0","2010-04-30T00:00:00.0","TEXT","Piles are swellings of tissues around anus.They can cause itching&bleeding after using the toilet.They are common in pregnancy from the pressure of extra weight.Constipation adds to piles.To help,try not to get constipated.Eat lots of fibre like fruits&vegetables.Have piles?After toileting,clean area gently but well.Try not to sit or stand too long&sleep on your side.If nothing helps&they bleed,tell midwife-there is a cream that can help.*From Mobile Midwife*@@","145","2"
"474","0","2010-04-30T00:00:00.0","TEXT","Piles are swellings of tissues around anus.They can cause itching&bleeding after using the toilet.They are common in pregnancy from the pressure of extra weight.Constipation adds to piles.To help,try not to get constipated.Eat lots of fibre like fruits&vegetables.Have piles?After toileting,clean area gently but well.Try not to sit or stand too long&sleep on your side.If nothing helps&they bleed,tell midwife-there is a cream that can help.*From Mobile Midwife*##","145","3"
"475","0","2010-04-30T00:00:00.0","TEXT","Congratulations! U are about halfway through your pregnancy.Well Done so far! Baby can now kick,roll over,stretch each arm&even suck a thumb.By now most of the major body parts are formed-heart,kidneys,liver&brain are complete but still small.Keep eating well&taking good care of yourself&your baby.If U haven't been to antenatal clinic yet please go now,even if you feel fine-U need a check up.*From Mobile Midwife&Ghana Health Service~Your Health-Our Concern*","146","1"
"476","0","2010-04-30T00:00:00.0","TEXT","Congratulations! U are about halfway through your pregnancy.Well Done so far! Baby can now kick,roll over,stretch each arm&even suck a thumb.By now most of the major body parts are formed-heart,kidneys,liver&brain are complete but still small.Keep eating well&taking good care of yourself&your baby.If U haven't been to antenatal clinic yet please go now,even if you feel fine-U need a check up.*From Mobile Midwife&Ghana Health Service~Your Health-Our Concern*","146","2"
"477","0","2010-04-30T00:00:00.0","TEXT","Congratulations! U are about halfway through your pregnancy.Well Done so far! Baby can now kick,roll over,stretch each arm&even suck a thumb.By now most of the major body parts are formed-heart,kidneys,liver&brain are complete but still small.Keep eating well&taking good care of yourself&your baby.If U haven't been to antenatal clinic yet please go now,even if you feel fine-U need a check up.*From Mobile Midwife&Ghana Health Service~Your Health-Our Concern*","146","3"
"478","0","2010-04-30T00:00:00.0","TEXT","Washing hands is very important to control germs&worms that can make your baby&the rest of your family sick.Hands must be washed with soap or ash&clean water.Always wash hands after using toilet or cleaning a child who has been to toilet.Wash hands after touching animals or raw meat.Wash hands before cooking,serving food or eating.Cover food to protect from germs&cook foods until hot all the way through.Don't eat meat if pink in the center.*From Mobile Midwife*","147","1"
"479","0","2010-04-30T00:00:00.0","TEXT","Washing hands is very important to control germs&worms that can make your baby&the rest of your family sick.Hands must be washed with soap or ash&clean water.Always wash hands after using toilet or cleaning a child who has been to toilet.Wash hands after touching animals or raw meat.Wash hands before cooking,serving food or eating.Cover food to protect from germs&cook foods until hot all the way through.Don't eat meat if pink in the center.*From Mobile Midwife*@@","147","2"
"480","0","2010-04-30T00:00:00.0","TEXT","Washing hands is very important to control germs&worms that can make your baby&the rest of your family sick.Hands must be washed with soap or ash&clean water.Always wash hands after using toilet or cleaning a child who has been to toilet.Wash hands after touching animals or raw meat.Wash hands before cooking,serving food or eating.Cover food to protect from germs&cook foods until hot all the way through.Don't eat meat if pink in the center.*From Mobile Midwife*##","147","3"
"481","0","2010-04-30T00:00:00.0","TEXT","In the next few weeks your baby's movements will get stronger&more regular.If this is your first pregnancy it is exciting to feel this.Every baby has their own time to be sleeping&awake so if you don't feel anything baby may be asleep.Later U will be able to encourage your baby to move by lying on your side,supporting your belly,relaxing&playing music for baby.Now try to adjust to the movements-they show your baby is growing well.*From Mobile Midwife*","148","1"
"482","0","2010-04-30T00:00:00.0","TEXT","In the next few weeks your baby's movements will get stronger&more regular.If this is your first pregnancy it is exciting to feel this.Every baby has their own time to be sleeping&awake so if you don't feel anything baby may be asleep.Later U will be able to encourage your baby to move by lying on your side,supporting your belly,relaxing&playing music for baby.Now try to adjust to the movements-they show your baby is growing well.*From Mobile Midwife*@@","148","2"
"483","0","2010-04-30T00:00:00.0","TEXT","In the next few weeks your baby's movements will get stronger&more regular.If this is your first pregnancy it is exciting to feel this.Every baby has their own time to be sleeping&awake so if you don't feel anything baby may be asleep.Later U will be able to encourage your baby to move by lying on your side,supporting your belly,relaxing&playing music for baby.Now try to adjust to the movements-they show your baby is growing well.*From Mobile Midwife*##","148","3"
"484","0","2010-04-30T00:00:00.0","TEXT","A creamy white substance now coats baby's body.Some babies still have the coating when born.Its not from having sex during pregnancy-its a natural protection for baby.U may have heard that difficult labor is because mother has been unfaithful-not true!Difficult labor is caused by medical conditions that can usually be managed if medical help is early.Call midwife as soon as U go into labour.Mother&baby's life can depend on it.*From Mobile Midwife*","149","1"
"485","0","2010-04-30T00:00:00.0","TEXT","A creamy white substance now coats baby's body.Some babies still have the coating when born.Its not from having sex during pregnancy-its a natural protection for baby.U may have heard that difficult labor is because mother has been unfaithful-not true!Difficult labor is caused by medical conditions that can usually be managed if medical help is early.Call midwife as soon as U go into labour.Mother&baby's life can depend on it.*From Mobile Midwife*@@","149","2"
"486","0","2010-04-30T00:00:00.0","TEXT","A creamy white substance now coats baby's body.Some babies still have the coating when born.Its not from having sex during pregnancy-its a natural protection for baby.U may have heard that difficult labor is because mother has been unfaithful-not true!Difficult labor is caused by medical conditions that can usually be managed if medical help is early.Call midwife as soon as U go into labour.Mother&baby's life can depend on it.*From Mobile Midwife*##","149","3"
"487","0","2010-04-30T00:00:00.0","TEXT","It is good to try to keep up with your normal routine during pregnancy,but as you get bigger try to take things a bit easier.Ask for help with heavy lifting&fetching firewood.If U have asthma,heart problems or diabetes hard work may be harmful.If U have had bleeding,miscarriages in the past or your previous children were born early talk to your midwife about how much hard work U can do.*From Mobile Midwife*","150","1"
"488","0","2010-04-30T00:00:00.0","TEXT","It is good to try to keep up with your normal routine during pregnancy,but as you get bigger try to take things a bit easier.Ask for help with heavy lifting&fetching firewood.If U have asthma,heart problems or diabetes hard work may be harmful.If U have had bleeding,miscarriages in the past or your previous children were born early talk to your midwife about how much hard work U can do.*From Mobile Midwife*@@","150","2"
"489","0","2010-04-30T00:00:00.0","TEXT","It is good to try to keep up with your normal routine during pregnancy,but as you get bigger try to take things a bit easier.Ask for help with heavy lifting&fetching firewood.If U have asthma,heart problems or diabetes hard work may be harmful.If U have had bleeding,miscarriages in the past or your previous children were born early talk to your midwife about how much hard work U can do.*From Mobile Midwife*##","150","3"
"490","0","2010-04-30T00:00:00.0","TEXT","Don't worry if U find yourself belching lots or feeling bloated.This is normal in pregnancy.Your womb is growing&pushing on your stomach which causes bloating,wind,burping&discomfort in your stomach.Try to eat smaller meals more often through the day.Take time eating&chew your food well.Also wear loose clothes that are not tight around your belly.*From Mobile Midwife*","151","1"
"491","0","2010-04-30T00:00:00.0","TEXT","Don't worry if U find yourself belching lots or feeling bloated.This is normal in pregnancy.Your womb is growing&pushing on your stomach which causes bloating,wind,burping&discomfort in your stomach.Try to eat smaller meals more often through the day.Take time eating&chew your food well.Also wear loose clothes that are not tight around your belly.*From Mobile Midwife*@@","151","2"
"492","0","2010-04-30T00:00:00.0","TEXT","Don't worry if U find yourself belching lots or feeling bloated.This is normal in pregnancy.Your womb is growing&pushing on your stomach which causes bloating,wind,burping&discomfort in your stomach.Try to eat smaller meals more often through the day.Take time eating&chew your food well.Also wear loose clothes that are not tight around your belly.*From Mobile Midwife*##","151","3"
"493","0","2010-04-30T00:00:00.0","TEXT","Your baby can hear U now so talk&have your husband talk so baby will know your voices&feel bonded with U.Think about baby's arrival&your delivery.Do U have transport to hospital or clinic in an emergency?Should U move closer to where U will deliver to save on transport?Have you been to ANC&know your midwifes phone number.Remember all births are safer at a health facility&if it is your 1st baby it is important to be at a clinic or hospital.*From Mobile Midwife*","152","1"
"494","0","2010-04-30T00:00:00.0","TEXT","Your baby can hear U now so talk&have your husband talk so baby will know your voices&feel bonded with U.Think about baby's arrival&your delivery.Do U have transport to hospital or clinic in an emergency?Should U move closer to where U will deliver to save on transport?Have you been to ANC&know your midwifes phone number.Remember all births are safer at a health facility&if it is your 1st baby it is important to be at a clinic or hospital.*From Mobile Midwife*@@","152","2"
"495","0","2010-04-30T00:00:00.0","TEXT","Your baby can hear U now so talk&have your husband talk so baby will know your voices&feel bonded with U.Think about baby's arrival&your delivery.Do U have transport to hospital or clinic in an emergency?Should U move closer to where U will deliver to save on transport?Have you been to ANC&know your midwifes phone number.Remember all births are safer at a health facility&if it is your 1st baby it is important to be at a clinic or hospital.*From Mobile Midwife*##","152","3"
"496","0","2010-04-30T00:00:00.0","TEXT","Most women feel fine when pregnant so dont worry.But its good to be informed about when U must go to clinic.Go if bleeding-it can be serious.Go for headaches,fever,vomitting,feeling dizzy or a blow to the belly.Go if U have pain in the belly,especially if it is a sharp pain on 1 side.Go for bloody or dark yellow urine or burning when urinating.Go if U have swollen feet hands/face.Also report blurred vision.Don't fear,just go to the clinic.*From Mobile Midwife*","153","1"
"497","0","2010-04-30T00:00:00.0","TEXT","Most women feel fine when pregnant so dont worry.But its good to be informed about when U must go to clinic.Go if bleeding-it can be serious.Go for headaches,fever,vomitting,feeling dizzy or a blow to the belly.Go if U have pain in the belly,especially if it is a sharp pain on 1 side.Go for bloody or dark yellow urine or burning when urinating.Go if U have swollen feet hands/face.Also report blurred vision.Don't fear,just go to the clinic.*From Mobile Midwife*@@","153","2"
"498","0","2010-04-30T00:00:00.0","TEXT","Most women feel fine when pregnant so dont worry.But its good to be informed about when U must go to clinic.Go if bleeding-it can be serious.Go for headaches,fever,vomitting,feeling dizzy or a blow to the belly.Go if U have pain in the belly,especially if it is a sharp pain on 1 side.Go for bloody or dark yellow urine or burning when urinating.Go if U have swollen feet hands/face.Also report blurred vision.Don't fear,just go to the clinic.*From Mobile Midwife*##","153","3"
"499","0","2010-04-30T00:00:00.0","TEXT","For baby to grow well U must eat well. U may have been told not to eat some foods but there is no proof they will harm your baby. 3 food groups are energy giving,body building&protective foods.Try to eat items from each group at meals.Energy foods are maize,grains,oats,plantain,cassava,yams.Body building foods are all beans&peas,egushie groundnut,meat,chicken,fowl,fish.Protective foods are greens,okro,tomatoes,garden eggs&all fruits too.*From Mobile Midwife*","154","1"
"500","0","2010-04-30T00:00:00.0","TEXT","For baby to grow well U must eat well. U may have been told not to eat some foods but there is no proof they will harm your baby. 3 food groups are energy giving,body building&protective foods.Try to eat items from each group at meals.Energy foods are maize,grains,oats,plantain,cassava,yams.Body building foods are all beans&peas,egushie groundnut,meat,chicken,fowl,fish.Protective foods are greens,okro,tomatoes,garden eggs&all fruits too.*From Mobile Midwife*@@","154","2"
"501","0","2010-04-30T00:00:00.0","TEXT","For baby to grow well U must eat well. U may have been told not to eat some foods but there is no proof they will harm your baby. 3 food groups are energy giving,body building&protective foods.Try to eat items from each group at meals.Energy foods are maize,grains,oats,plantain,cassava,yams.Body building foods are all beans&peas,egushie groundnut,meat,chicken,fowl,fish.Protective foods are greens,okro,tomatoes,garden eggs&all fruits too.*From Mobile Midwife*##","154","3"
